osmid,risk_lvl
"[6118134570, 6118134580, 6118134575, 442620534, 442620530, 442620531, 442620537, 442620538, 442620540, 442620541, 442620543]",0
360079835,1
360090194,1
"[360079842, 442620580, 442620493]",0
360090232,0
360090241,2
360079893,1
360079851,0
360090196,1
360090313,1
360091500,1
360091521,1
360091530,1
"[360091090, 360091093]",1
360090605,0
360090616,0
360195074,3
360195040,3
"[360195317, 6241067422]",0
360195769,1
"[360198172, 6236238815]",1
436363051,1
436363035,1
436363030,1
436363060,2
1833948986,0
436363028,1
436363029,0
360197656,0
360198279,0
360198347,2
360198107,1
360197933,0
360197934,2
360198232,2
436363025,3
436363026,1
360198136,1
"[6241056986, 1833948990, 1833948996, 1833948994, 6241056783, 1833949005, 1833948998, 1833949003]",2
360198425,0
360198862,1
360198341,1
360198863,1
"[360198154, 6241050954]",1
"[436363033, 6241050939]",1
"[436363034, 6241050940]",1
436363102,1
6241050981,1
436363023,0
"[360606524, 6236238795]",1
360198173,1
436363024,1
436363047,1
6241056749,1
"[1833450838, 1882597949, 1882597905]",1
360606670,1
360607065,1
360606968,1
"[1882597857, 1882597943, 1833450801]",1
360606533,1
360606677,1
436360698,1
360606746,2
436360720,2
"[6236273098, 6236273097, 1833450776, 6236270783, 6236273096, 6236273087, 6236273092, 6236273093]",1
360606892,2
360607031,1
6236270775,1
"[360792477, 6243723181, 1880162711, 6243723180, 6271131353]",0
"[360792480, 6243723183]",0
"[360792692, 6244059416, 6257362963, 6244059413, 6244059393, 6244059394, 6257362964]",0
"[360792707, 6243723177]",0
"[1831974940, 1831974945]",1
"[360792482, 6243733570]",2
360794381,2
1831974943,2
1831974938,2
360792568,2
"[360792489, 6243733792]",2
360792565,1
360792815,2
360794420,0
"[360792491, 6243733574]",2
360792546,0
360794514,0
"[360792494, 6243733790]",1
360792536,1
"[360801506, 6243733788, 360801513, 6243733569, 6243733575]",1
360794519,1
"[360792500, 6243733785, 360792717, 6243733576, 6243733577]",1
360801518,2
360794335,0
360792529,2
"[360794312, 6244323477, 6244323480]",1
360794356,1
360794359,2
"[1857084797, 1857084769, 1857084726, 1857084808]",1
360793012,1
360792580,1
360792875,2
"[6244059390, 360792592, 6244059412, 6244059391, 6244059386, 6244059387]",0
360794424,1
"[360796798, 6244059397, 6244059400, 6244059401, 6244059396, 6244059411]",2
360792599,0
"[6244059405, 360796832, 6244059406, 6244059403, 6244059404]",0
1857084679,2
360802227,0
360802483,1
1832007553,0
386742116,0
360792666,3
360792633,1
360802254,3
360792653,0
360802292,1
360792664,1
"[1831961523, 6242079254, 1831961538, 6242074932, 6242079253]",1
"[360802504, 6242074966, 360802510, 6242079251, 6242074964, 6242074961, 6242074948, 6242074952, 6242074953, 6242074957]",2
360802519,1
"[360802558, 6242074939]",1
6271131356,0
360802698,0
360802686,0
360802691,2
360802529,0
360802684,0
360792739,1
360801497,1
360792747,1
360792752,0
360801545,3
360801599,1
360801602,1
360792761,0
360792766,0
360801570,0
360792770,0
360801560,0
360801593,0
360801450,0
"[360796855, 1831966502, 1831966465, 6244306425, 1831966481, 1831966479, 6244306426, 1831966505, 1831966507, 1831966483, 1831966506, 6244306434, 6244306436, 6244306428, 6244306429, 6244306435]",1
360796818,1
360792931,2
1831970968,0
1831970999,1
1831970969,0
"[461816428, 461816427, 1905759913, 461816429, 1905759909, 6244125882, 6244125881, 1905759914, 1905759934, 1905759971, 6243967829]",0
1831970960,2
"[360792939, 6244316589, 6244315978, 6244316588, 1831971493, 6244316587, 6244315973, 6244315979, 6244315983, 6244315984]",2
360802121,1
360792988,0
360793045,0
360801637,1
360796044,1
360796796,0
"[6243967819, 360802332, 6243967830]",0
1831959224,1
360802363,1
1831970984,2
360796859,1
1831970948,1
1831970983,1
360796874,1
1831970950,1
360796882,1
360796885,1
360796892,1
385945000,1
6244157885,2
360801555,1
360801553,1
360801548,2
1831991479,1
360801645,1
1831991487,1
360801702,1
360801741,1
360801647,1
360801788,1
360801654,1
1831991481,1
360801689,1
360801937,1
360801882,1
360801924,1
360801889,1
360801930,1
1831991474,1
360802013,1
6271638537,1
"[360802399, 360802427]",0
360802320,1
1887416561,1
393778669,0
1831953210,1
1831953220,0
360802656,1
360802619,2
360802636,0
360802664,2
360802716,1
"[6536818497, 6536818495, 6536796558, 6536796580, 6536818487, 6536818490, 6536818491]",1
1832007607,1
"[1887416592, 6537074076, 6536818496]",1
360807692,1
360807566,1
360807778,2
360807585,1
360807377,0
360807546,1
360807382,1
360807786,1
360807521,0
360807543,1
360807500,1
360807862,2
360807406,1
360807416,0
360807422,0
360807977,0
360808003,1
360808007,1
558510853,1
558510865,2
558510842,0
"[360811235, 849546642]",1
360811263,0
"[558510847, 558510838]",1
360811270,1
558510854,1
360811305,1
361170875,1
"[361173033, 6241836327]",1
361178685,1
361179320,1
361170890,0
361178691,0
361170898,1
361172669,1
361170906,0
361172708,2
361171131,2
361172731,2
361170910,1
"[6241621589, 361170913]",1
"[361171486, 6241621586]",1
361170926,1
361173417,1
361170935,1
361170960,0
361170937,0
361178434,0
361170942,0
361178488,0
361170953,0
"[6241836294, 361170955, 6241836316, 6241836293]",0
"[361173041, 6241836081, 6241836064, 6241836292]",0
"[361173036, 6241836298, 361177955, 6241836297, 6241836300]",0
361177958,1
361170958,1
370480601,2
361171042,1
361171051,1
361170961,1
370480604,1
"[361170977, 6241621147]",1
361170966,1
5819077088,1
361174607,0
361174617,0
361174520,2
361174529,1
361170965,2
361174570,1
566890866,1
370480594,1
361174549,1
370480611,1
370480564,0
370480582,1
370480557,1
370480545,2
370480566,2
"[361171438, 6241621164]",0
"[361171053, 6241621154]",0
"[361171456, 6241621169]",1
361171543,1
"[361170980, 6241621146]",2
361170981,1
361171055,1
370480592,1
361179752,0
361171059,0
361179730,0
"[361171523, 361171529]",0
"[361171064, 6241601579]",0
361171067,1
361171520,0
361171080,0
361171824,1
361171091,1
361171503,1
361172083,1
361171109,1
361172054,1
361172161,1
361172397,1
361172157,1
361172407,0
361171127,1
361171781,1
"[361171774, 6241621182]",1
361171788,1
361171784,1
361171813,0
361171809,1
361172116,0
361172166,0
361172402,2
361178593,2
"[361177937, 6241836078]",1
"[361173046, 6241836304]",1
"[361177940, 6241836079]",2
361173053,1
6241836368,1
361173048,1
"[6046096737, 566890692, 1207383633, 6046096739, 6046096743]",0
4634219625,2
6241681118,2
361177466,0
361174598,1
361173473,1
361174596,1
361173464,1
361177665,1
361174600,2
361174585,1
361174605,1
361174568,2
361174581,1
361174590,3
"[1207361842, 361182822, 6241836289, 1207359189]",0
361179816,1
361182825,1
361177953,0
361184122,1
361184234,1
361184124,2
361184134,2
361177961,1
361179820,1
361177969,2
361177971,1
361177998,1
361180025,1
361182889,1
361179859,1
361180270,0
361182763,1
361183062,1
361180028,1
361179725,1
361180271,1
361180030,1
361180054,1
361180069,0
361182926,2
361182748,1
361180297,1
361182741,1
"[277913205, 6241895230, 6241898497, 277913206, 6241898498, 6241895237, 6241895242]",1
6241545200,1
361182917,1
361183097,1
361184148,1
361184184,0
361182842,2
361182857,0
361185292,0
361184160,2
361185265,1
361184153,1
361185325,1
361182878,1
361182882,1
361185371,2
6241528355,2
361185320,1
361185391,1
361185365,0
361182885,0
361183206,0
361183068,0
361182904,0
361182909,1
361183231,0
361183234,1
361183185,1
361182965,1
361182941,0
361183134,0
361183189,0
361183204,1
361183197,1
361185373,1
"[1832068424, 1832068431, 1832068462, 1832068447, 1832068455, 6244242621, 1832068458, 6244242620]",0
1832078697,1
361862464,1
1832048971,0
394607651,0
393790521,1
394607647,2
364554744,0
"[1832491374, 1832491322, 1592872501, 1832491377, 1592872615, 1592872670, 1832491330, 6241320929]",1
364570545,0
364574654,2
6241320926,0
364566932,0
364554941,1
364554950,1
"[1832491349, 1832491333, 6241320907, 6241320904, 1592872461, 1832491339, 1592872491, 1832491399, 1592872540, 1592872634, 6286543853, 1832491316]",0
364555004,1
364567059,2
"[1592872637, 364574651, 364574663, 1592872552]",2
364555387,0
364572059,1
364572075,0
"[1592872609, 1592872592, 1592872485, 1832491372]",1
364572090,2
364567071,2
364572399,1
364555204,0
364567087,0
364572369,0
364572085,0
364574982,1
364574961,1
"[364555302, 364574917]",0
364555337,1
364567122,1
594306835,1
594306807,1
"[364566949, 1832491331, 1592872470, 364567040, 1832491400, 1832491376, 1592872534, 1592872567, 1592872654]",1
"[364555364, 1574145075]",1
"[1832475848, 443231488, 1574145118, 1832475813]",0
"[594337605, 594337598, 1574145083, 1574144993]",0
443231489,1
364572884,1
"[364572780, 6116215261, 364572785, 6116215266, 364573490, 6116215275, 6116215258, 6116215269, 6116215263]",1
364573477,2
364570570,0
364570556,0
364570513,0
6236350626,1
"[364566960, 364566962, 1592872523, 1832457750, 1592872471, 1832457748, 1832457746, 1592872600, 1832457721]",1
364567115,0
"[1832457742, 1832457744, 1832457749, 1832457727, 1832457745]",1
364567038,0
364567102,1
594306365,1
594306681,1
"[594306425, 594306428]",1
364566978,2
364566994,2
364566985,0
594306370,1
594306413,0
"[275230853, 275230852, 6236350623, 6236350622]",2
364567096,1
594306641,1
594306714,1
364575283,1
364575277,0
364570551,0
364570757,2
364570765,1
364570771,0
"[364571691, 696273142, 696273147]",2
364571112,1
364571652,0
364571108,1
364571098,1
364570763,1
440637918,1
"[364570759, 6241248433, 6241248436, 364570761, 6241248428, 6241248431, 6241248432]",1
"[364574751, 364574758, 6241320920, 364574767, 364574778]",1
364571711,2
"[364571670, 6106173350]",1
364570769,1
364571703,1
440637946,1
"[364571666, 364571668, 6106173335, 6106173328, 6106173333, 6106173334]",1
"[364571072, 6241248450]",1
6241320919,1
6116165481,1
6241320911,1
"[389455905, 434314384, 434314472]",1
440637955,1
364571716,1
364572038,1
364572048,0
364572852,2
364572056,1
364574627,1
364572830,2
364572403,1
364573486,0
695134652,2
364573492,1
364573469,0
364904648,0
10882778424,1
364904656,1
1354596860,1
364905744,1
6117056680,1
364905760,1
364905781,1
364905756,1
364905785,1
364905772,1
364905888,1
"[364905794, 364905800]",1
364906034,0
364905897,0
"[6246300389, 6246300371, 6246300388, 364905827, 6246300375, 6246300387, 6246300354, 6246300366, 6246300358, 6246300359, 6246300386, 6246300376]",0
"[364905970, 364905965]",1
364910783,1
6117056674,1
364905823,2
364905600,0
2902693291,1
364905981,1
364905677,1
364910832,1
364905932,1
364905893,0
364910634,0
364910829,0
364910773,0
364910639,0
364910816,0
364910834,1
364905903,0
364905945,1
364905977,1
364906019,1
364906028,1
364910646,1
364910811,1
364906003,1
364905990,0
364910446,0
364910649,0
364910809,0
364910475,0
364910456,0
364910650,0
364910478,2
364910473,2
364910656,2
364910817,2
364910477,1
"[1832453310, 6243991750]",1
364910476,1
"[364910474, 364910460]",2
364910463,1
364910464,0
6243991751,0
364910465,0
364910661,0
364910492,1
364910570,1
364910546,0
364910498,1
364910569,1
364910550,0
364910587,1
364910638,1
594345984,1
364910620,1
364910618,1
364910606,1
594346062,1
"[434314395, 6106189152]",0
"[434314380, 6106189143, 434314381, 6106189131, 6106189135, 6106189144]",1
5518721814,1
364910665,1
364910703,1
"[364910675, 1852609564]",1
364910679,0
364910696,1
364910676,1
1852609577,1
1949046331,1
364910706,1
364910738,1
434315243,1
4464887492,1
"[1247060185, 1247060235, 1247060231]",1
364910847,1
364910748,2
364910901,1
364910905,1
1887416417,1
364911388,1
364911377,1
364910880,1
"[6246554783, 6246554784, 1832453326, 1832453384, 1832453332, 1832453432, 1832453369, 6246554764, 6246554782, 1832453426, 6246554774]",1
364912146,1
364912145,1
"[6246554773, 6246554772]",1
1887416420,1
"[6246560486, 6246560485]",1
364912112,1
364910910,1
364910896,1
364910979,1
364910907,1
364910974,1
"[1247060202, 1247060181, 1247060168]",1
364910984,1
6244638083,2
364910995,2
"[365223725, 365223728]",1
365223726,1
365223727,1
365223754,0
365223701,0
"[1887416364, 1887416389]",0
365223707,0
436353479,0
365223641,0
365223650,0
365223693,2
365223690,0
365223706,0
365223729,0
365223753,1
1949046306,3
"[365223739, 1949046292]",0
"[5771893680, 365223747]",1
9664916536,1
9664916530,1
365225902,0
"[561521052, 561521061, 6226637895]",2
365225908,1
3517423679,1
8657513747,1
6349679103,2
"[6349689940, 3517423683, 3517423795, 3517423687, 6349679102, 3517423688, 3517423692, 8657513756]",1
365229773,2
6244033869,1
"[6244030434, 365229787, 6244030439, 436748696, 6244030428, 6244030424, 6244030421, 6244030427]",1
365229780,1
436748567,1
"[436748558, 365229952, 365229953, 6244026702, 6244026698, 6244026728]",1
438143962,1
365229949,1
"[365229792, 6244026689, 6244026697, 6244026688, 6244026694]",1
365229954,1
"[6244026706, 6244026705]",0
365229797,3
365229799,0
365229865,1
436720858,1
432850428,2
4925345047,1
"[365229806, 365229863]",0
436720863,1
436720880,1
432850431,1
436720868,0
365229804,1
365229801,1
365229860,1
365229803,1
365229857,1
365229859,1
436748704,1
436748690,1
365229853,1
365229851,2
438143956,1
1928532253,1
365229862,0
432850378,1
365229845,1
365229849,1
365229848,1
368151008,1
"[368151057, 368151011]",1
365229970,1
436748548,1
6244018044,2
439203808,3
1770115328,1
"[365932768, 6243767553, 6243767554, 6243767552]",0
6243767561,1
6243767562,1
365932769,0
365932896,0
365932892,0
365933050,1
365933044,2
"[365932897, 365932895]",1
365932893,1
365933058,1
623010894,1
365932931,1
1836496241,1
1836496244,0
6107573256,1
"[1878600478, 6243767548, 6243767539, 6243767538]",1
365932863,1
365932870,2
365932862,0
365932784,1
365932788,1
365932866,1
"[365932787, 365932891]",1
365932917,1
"[6243767543, 1878600477]",0
369116722,1
365932823,1
369116711,2
365932843,2
"[5728192698, 5728192699, 5728192706, 5728192713, 5728192700]",1
369116707,1
365932842,1
"[10907679762, 2562834740, 1838776588, 10907679761]",1
369116704,0
369116727,0
369116802,1
641270252,1
365932841,1
6207945211,1
370498919,1
369116745,2
370498967,1
369116766,1
369116694,0
369116814,2
369116746,0
369116724,2
369116765,1
369116693,2
369116699,1
1838776591,1
365932851,1
365932859,1
365932867,1
365932911,1
"[1836496468, 6243887431]",2
365932922,0
365932929,1
365932943,1
623009967,1
365932930,1
365933042,1
465216946,1
365933063,1
"[367717770, 6246591251, 1722525958, 6246591249, 6246591250]",2
"[6246602877, 6246602875, 6246602878, 1722525957, 6246602876]",0
367717849,1
367718159,1
367718338,1
"[6246602872, 1839526150, 1839526193, 6246602871, 1839526148, 6246602868, 1839526140, 6246602870, 1839526164, 6246602869]",1
367718118,1
367718167,2
1722525960,1
367718354,1
1839526183,1
"[33116611, 6246635071]",1
70252715,1
"[367718267, 6246635076]",1
367718016,1
367717878,1
367718093,1
367718035,1
380441991,1
367718088,1
367718021,1
380441992,1
367717886,1
402307761,1
380441810,2
367718009,1
1722525963,1
367718081,1
1885851027,1
1722525965,1
367718109,2
1722525967,1
380441809,1
"[380180961, 6261780028, 6261780029, 6261780016, 6261780020, 6261780023, 6261780024]",0
3801720227,0
70252810,1
"[367718291, 6246635201]",1
1832453388,1
"[1118721799, 1118721737]",1
436720859,1
436720861,1
"[1118721749, 1118721779]",1
369079011,1
369079015,3
369079319,2
369079114,2
369079123,0
"[6261873444, 6261873446, 6261873439, 559419741, 5153908531, 559419743, 6261873445, 2970431759, 2970431800, 2970431804, 6261873441]",3
369079128,1
369079230,0
369079351,0
"[1844047711, 1844047683, 1844047745, 1844047422]",1
415901056,1
369079241,1
369079141,1
369079164,1
"[6261873435, 6261873434]",1
1844047560,1
6261873433,1
"[1838534386, 1895031900, 1895031883, 1895031893, 1895031878, 1895031889, 1895031884, 1895031888, 1895031895]",1
415901201,1
"[6261820079, 30736219, 6261820080, 1838534270]",1
369079264,1
369079270,1
"[369079177, 6261873431]",0
413988679,1
369079295,1
"[559419722, 559419723, 2970431798, 559419725, 2970431790, 559419726, 2970431826, 6261873436]",1
413988680,0
413988674,1
369079183,0
369079291,0
6261873429,1
"[6261873427, 6261873424, 6261873422, 6261873425, 3973168902, 6261873426, 3973168905, 3973168907, 3973168911, 3973168924, 3973168935, 6261873423]",3
369079191,1
414717376,1
414719336,0
415911394,1
6207730771,1
413990481,1
414718333,2
414717378,1
8575309673,1
413990486,0
"[415831165, 6263174687]",2
"[6603158203, 6603158198]",1
"[6263168684, 1838534377, 6263171087, 6263171094, 6263168680, 6263171092]",1
"[6263174690, 10135228733, 1846918009, 1846918012, 1846918017, 1846918018, 1846918022, 5153908523, 6263174686]",1
"[6261826137, 1838534304, 1838534317, 6261826143]",1
369080618,1
369080710,1
369080659,1
369081123,1
415831172,1
6263135860,1
"[2970431736, 2970431739, 2970431781, 2970431752, 2970431827, 2970431762, 2970431773, 2970431825]",1
369116743,1
369116752,1
"[369116741, 369116796]",1
369116750,2
369116758,1
369116705,0
"[1835138682, 5728058762, 5728058766, 5728058770]",1
369116706,1
369116710,1
369116800,1
636056408,0
685098180,0
369116779,1
369116782,0
369116708,3
369116801,1
636056409,1
1836496354,2
369116740,2
636056410,0
369116798,0
369116799,0
369116785,1
369116797,1
"[369116770, 6207945195, 6207945198, 370499215, 6207945191, 6207945194]",1
6243887436,0
369116747,0
370499487,0
370499461,1
369116767,2
370499217,0
370499462,1
370499463,1
370499214,1
370499212,1
"[6278475880, 6278478486]",1
369669977,1
369669986,1
"[561520965, 561520962, 561520967]",1
561520983,1
"[1839621726, 9497695731, 1839621729, 9497695741, 9497695744, 9497695727, 9497695735, 9497695732]",1
"[1894702557, 1894702543, 1894702559]",1
5551321940,1
561520986,3
561521039,1
"[1839621776, 1839621777]",1
370474453,1
370477620,1
370477613,1
"[984961650, 1275881914]",2
370477623,2
370477637,2
370477619,2
566890623,1
370474457,1
370475839,1
370479921,2
"[6539153478, 6539153473, 6539153462]",1
370477569,1
370479919,1
370475831,0
370474464,1
370474469,2
"[1833109545, 1833109540, 1833109539, 1268917811]",0
370474492,1
370474505,2
370475979,0
370477654,1
370475977,1
370480872,1
370474478,1
566890612,1
566890604,1
566890620,1
566890614,1
1833109548,1
370477663,1
370474483,0
370477664,1
370477605,0
370474489,0
370475956,1
"[1833109584, 1833109581, 1268918019]",0
